ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol,dataset
2026-05-27 00:00:00+00:00,2026-05-24 11:41:25.385000+00:00,19,1,42025128,6NM6,A,F,5e-05,0.0001,2026-06-15 14:16:00+00:00,2024-12-16 22:30:00+00:00,,0.0001,0.006,0.58625,100000.0,0.0005,,794639,0,42025128,2,10,88,9999,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,USD,,,6N,XCME,6N,FFCXSX,FUT,NZD,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,42025128,GLBX.MDP3
2026-05-27 00:00:00+00:00,2026-05-24 11:41:25.435000+00:00,19,1,42076764,RPM6,A,F,5e-05,1e-05,2026-06-15 14:16:00+00:00,2024-12-16 22:30:00+00:00,,5e-05,0.003,0.86445,125000.0,6.25e-05,,270351,0,42076764,0,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,GBP,,,FB,XCME,RP,FFCXSX,FUT,EUR,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,42076764,GLBX.MDP3
2026-05-27 00:00:00+00:00,2026-05-24 11:41:25.435000+00:00,19,1,41315,6SM6,A,F,5e-05,0.0001,2026-06-15 14:16:00+00:00,2021-06-14 21:30:00+00:00,,0.0001,0.006,1.2777,125000.0,0.0,,794639,0,41315,2,10,88,9999,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,USD,,,6S,XCME,6S,FFCXSX,FUT,CHF,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,41315,GLBX.MDP3
2026-05-27 00:00:00+00:00,2026-05-24 11:41:25.485000+00:00,19,1,10445,6JM6,A,F,5e-07,1e-06,2026-06-15 14:16:00+00:00,2021-06-14 21:30:00+00:00,,5e-07,6e-05,0.0062955,12500000.0,6.25e-06,,794639,0,10445,2,10,88,9999,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,USD,,,6J,XCME,6J,FFCXSX,FUT,JPY,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,10445,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.178305097+00:00,19,1,194904,ZSN6,A,F,0.25,1.0,2026-07-14 17:01:00+00:00,2022-11-14 22:30:00+00:00,1281.5,1111.5,9.75,1196.5,5000.0,1.0,,796751,0,194904,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZS,XCBT,ZS,FCAXSX,FUT,BU,,,,K,255,8,1,3,255,2,7,255,255,N,127,127,255,194904,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.178305097+00:00,19,1,4121242,KEN6,A,F,0.25,1.0,2026-07-14 17:01:00+00:00,2023-07-14 21:30:00+00:00,727.0,637.0,9.75,682.0,5000.0,1.0,,796675,0,4121242,2,10,70,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,KE,XCBT,KE,FCAXSX,FUT,BU,,,,K,255,8,1,3,255,2,7,255,255,N,127,127,255,4121242,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.178305097+00:00,19,1,4121243,ZWN6,A,F,0.25,1.0,2026-07-14 17:01:00+00:00,2023-07-14 21:30:00+00:00,691.25,601.25,9.75,646.25,5000.0,1.0,,796751,0,4121243,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZW,XCBT,ZW,FCAXSX,FUT,BU,,,,K,255,8,1,3,255,2,7,255,255,N,127,127,255,4121243,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.328000+00:00,19,1,42005488,HEM6,A,F,0.025,0.001,2026-06-12 17:00:00+00:00,2024-12-13 22:30:00+00:00,100.5,91.0,0.975,95.75,40000.0,0.01,,794703,0,42005488,2,5,70,500,0,0,0,1,2147483647,2147483647,2147483647,20595,316,2026,65535,6,USD,,,HE,XCME,HE,FCAXSX,FUT,LBS,,,,K,255,255,255,3,255,2,6,255,255,N,127,127,255,42005488,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.328000+00:00,19,1,42005618,CSCK6,A,F,0.001,0.001,2026-06-02 17:10:00+00:00,2024-06-04 21:30:00+00:00,,0.001,0.06,1.658,20000.0,0.02,,794631,0,42005618,2,5,70,100,0,0,0,1,2147483647,2147483647,2147483647,20595,316,2026,65535,6,USD,,,DC,XCME,CSC,FCAXSX,FUT,LBS,,,,K,255,255,255,3,255,2,5,255,255,N,127,127,255,42005618,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.328000+00:00,19,1,42006627,GFQ6,A,F,0.025,0.001,2026-08-27 17:00:00+00:00,2025-06-06 21:30:00+00:00,359.1,340.6,0.975,349.85,50000.0,0.0125,,794703,0,42006627,2,5,70,500,0,0,0,1,2147483647,2147483647,2147483647,20595,316,2026,65535,6,USD,,,GF,XCME,GF,FCAXSX,FUT,LBS,,,,K,255,255,255,3,255,2,8,255,255,N,127,127,255,42006627,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.378000+00:00,19,1,42007180,ZRN6,A,F,0.005,0.001,2026-07-14 17:01:00+00:00,2025-05-14 21:30:00+00:00,13.785,12.185,0.195,12.985,2000.0,0.01,,794703,0,42007180,2,10,70,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZR,XCBT,ZR,FCAXSX,FUT,CWT,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,42007180,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.428000+00:00,19,1,42009711,ZON6,A,F,0.25,1.0,2026-07-14 17:01:00+00:00,2023-09-14 21:30:00+00:00,391.0,341.0,9.75,366.0,5000.0,1.0,,796751,0,42009711,2,10,70,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZO,XCBT,ZO,FCAXSX,FUT,BU,,,,K,255,8,1,3,255,2,7,255,255,N,127,127,255,42009711,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.678000+00:00,19,1,42290645,LEM6,A,F,0.025,0.001,2026-06-30 17:00:00+00:00,2024-12-31 22:30:00+00:00,256.55,242.05,0.975,249.3,40000.0,0.01,,794699,0,42290645,2,5,70,500,0,0,0,1,2147483647,2147483647,2147483647,20595,316,2026,65535,6,USD,,,LE,XCME,LE,FCAXSX,FUT,LBS,,,,K,255,255,255,3,255,2,6,255,255,N,127,127,255,42290645,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.678000+00:00,19,1,495552,ZCN6,A,F,0.25,1.0,2026-07-14 17:01:00+00:00,2022-12-14 22:30:00+00:00,493.25,433.25,9.75,463.25,5000.0,1.0,,796751,0,495552,2,10,70,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZC,XCBT,ZC,FCAXSX,FUT,BU,,,,K,255,8,1,3,255,2,7,255,255,N,127,127,255,495552,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.678000+00:00,19,1,608206,ZLN6,A,F,0.01,0.01,2026-07-14 17:01:00+00:00,2022-12-14 22:30:00+00:00,78.48,69.48,0.79,73.98,60000.0,0.06,,794703,0,608206,2,10,70,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZS,XCBT,ZL,FCAXSX,FUT,LBS,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,608206,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:34:38.678000+00:00,19,1,748931,ZMN6,A,F,0.1,0.1,2026-07-14 17:01:00+00:00,2022-12-14 22:30:00+00:00,351.9,311.9,7.9,331.9,100.0,1.0,,794703,0,748931,2,10,70,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,340,2026,65535,15,USD,,,ZS,XCBT,ZM,FCAXSX,FUT,TON,,,,K,255,255,255,3,255,2,7,255,255,N,127,127,255,748931,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.011839349+00:00,19,1,42002662,MYMM6,A,F,1.0,1.0,2026-06-18 13:30:00+00:00,2025-06-20 13:30:00+00:00,54201.0,47121.0,90.0,50662.0,0.5,0.5,,270411,0,42002662,0,10,68,1500,0,0,0,1,2147483647,2147483647,2147483647,20595,342,2026,65535,17,USD,,,YM,XCBT,MYM,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42002662,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.061000+00:00,19,1,42005727,RSVM6,A,F,0.1,0.01,2026-06-18 13:30:00+00:00,2025-03-21 21:30:00+00:00,2487.8,2163.0,4.0,2325.5,50.0,0.05,,270415,0,42005727,0,10,68,500,0,0,0,1,2147483647,2147483647,2147483647,20595,318,2026,65535,8,USD,,,RV,XCME,RSV,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42005727,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.061000+00:00,19,1,42002073,M2KM6,A,F,0.1,0.01,2026-06-18 13:30:00+00:00,2025-03-21 13:30:00+00:00,3072.8,2671.2,8.0,2872.1,5.0,0.005,,270411,0,42002073,0,10,68,1000,0,0,0,1,2147483647,2147483647,2147483647,20595,318,2026,65535,8,USD,,,RY,XCME,M2K,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42002073,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.161000+00:00,19,1,42005163,MESM6,A,F,0.25,0.01,2026-06-18 13:30:00+00:00,2025-03-21 13:30:00+00:00,8013.75,6967.75,10.0,7491.0,5.0,0.0125,,270411,0,42005163,0,10,68,3000,0,0,0,1,2147483647,2147483647,2147483647,20595,318,2026,65535,8,USD,,,MS,XCME,MES,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42005163,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.161000+00:00,19,1,42004936,MNQM6,A,F,0.25,0.01,2026-06-18 13:30:00+00:00,2025-03-21 13:30:00+00:00,31622.25,27495.25,30.0,29558.75,2.0,0.005,,270411,0,42004936,0,10,68,1500,0,0,0,1,2147483647,2147483647,2147483647,20595,318,2026,65535,8,USD,,,NQ,XCME,MNQ,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42004936,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:35:37.211000+00:00,19,1,42003186,EMDM6,A,F,0.1,0.01,2026-06-18 13:30:00+00:00,2025-03-21 13:30:00+00:00,3935.7,3421.5,4.0,3678.6,100.0,0.1,,270351,0,42003186,0,10,68,500,0,0,0,1,2147483647,2147483647,2147483647,20595,318,2026,65535,8,USD,,,ME,XCME,EMD,FFIXSX,FUT,IPNT,,,,F,255,255,255,3,255,5,6,255,255,N,127,127,255,42003186,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.554214381+00:00,19,1,42370722,ZTM6,A,F,0.00390625,1.0,2026-06-30 17:01:00+00:00,2025-09-30 21:30:00+00:00,,0.00390625,0.125,103.125,200000.0,0.0002,,796751,0,42370722,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,ZT,XCBT,ZT,FFDXSX,FUT,USD,,,,K,255,32,3,3,8,14,6,255,255,N,127,127,255,42370722,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.554214381+00:00,19,1,42476196,Z3NM6,A,F,0.00390625,1.0,2026-06-30 17:01:00+00:00,2025-09-30 21:30:00+00:00,,0.00390625,0.25,104.70703125,200000.0,0.0002,,796751,0,42476196,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,Z3,XCBT,Z3N,FFDXSX,FUT,USD,,,,F,255,32,3,3,8,14,6,255,255,N,127,127,255,42476196,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.554214381+00:00,19,1,42156042,ZFM6,A,F,0.0078125,1.0,2026-06-30 17:01:00+00:00,2025-09-30 21:30:00+00:00,,0.0078125,0.25,106.78125,100000.0,0.0001,,796751,0,42156042,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,ZF,XCBT,ZF,FFDXSX,FUT,USD,,,,F,255,32,3,3,4,14,6,255,255,N,127,127,255,42156042,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.554214381+00:00,19,1,42004655,ZBM6,A,F,0.03125,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.03125,0.5,111.21875,100000.0,0.001,,796751,0,42004655,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,ZB,XCBT,ZB,FFDXSX,FUT,USD,,,,F,255,32,2,3,255,14,6,255,255,N,127,127,255,42004655,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.554214381+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,109.25,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,42000661,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.604000+00:00,19,1,42003597,UBM6,A,F,0.03125,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.03125,0.5,113.1875,100000.0,0.001,,796751,0,42003597,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,ZU,XCBT,UB,FFDXSX,FUT,USD,,,,F,255,32,2,3,255,14,6,255,255,N,127,127,255,42003597,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:36:06.654000+00:00,19,1,42002605,TNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.328125,100000.0,15.625,,796751,0,42002605,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20595,344,2026,65535,19,USD,,,Z1,XCBT,TN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,42002605,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:37.471000+00:00,19,1,42001147,PAK6,A,F,0.5,0.01,2026-05-27 17:00:00+00:00,2026-02-25 22:30:00+00:00,,0.5,30.0,1358.0,100.0,0.5,,794631,0,42001147,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,384,2026,65535,28,USD,,,PD,XNYM,PA,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,5,255,255,N,127,127,255,42001147,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:38.721000+00:00,19,1,42004057,HGM6,A,F,0.0005,0.0001,2026-06-26 17:00:00+00:00,2024-06-27 21:30:00+00:00,,0.0005,0.03,6.3485,25000.0,0.00125,,794631,0,42004057,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,HG,XCEC,HG,FXXXSX,FUT,LBS,,,,F,255,255,255,3,255,17,6,255,255,N,127,127,255,42004057,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:39.221000+00:00,19,1,1132,ALIK6,A,F,0.25,0.01,2026-05-27 15:30:00+00:00,2021-05-27 21:30:00+00:00,,0.25,20.0,3963.5,25.0,0.0625,,794631,0,1132,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,AL,XCEC,ALI,FXXXSX,FUT,MTONS,,,,K,255,255,255,3,255,17,5,255,255,N,127,127,255,1132,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:39.271000+00:00,19,1,11447,DAXM6,A,F,0.01,0.01,2026-05-28 21:00:00+00:00,2020-11-25 22:30:00+00:00,,0.01,0.01,26.53,5.0,0.02,,335879,0,11447,0,10,78,999,0,0,500000,1,1520,2147483647,5,20595,386,2026,65535,30,USD,,,PA,XNYM,DAX,FCMXSX,FUT,MWH,,,,K,255,255,255,1,255,16,6,255,255,N,1,1,255,11447,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:39.471000+00:00,19,1,42009773,PLK6,A,F,0.1,0.1,2026-05-27 17:05:00+00:00,2026-02-25 22:30:00+00:00,,0.1,10.0,1931.6,50.0,0.5,,794631,0,42009773,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,384,2026,65535,28,USD,,,PL,XNYM,PL,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,5,255,255,N,127,127,255,42009773,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:39.621000+00:00,19,1,22115,ALIM6,A,F,0.25,0.01,2026-06-26 15:30:00+00:00,2021-06-29 21:30:00+00:00,,0.25,20.0,3652.5,25.0,0.0625,,794631,0,22115,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,AL,XCEC,ALI,FXXXSX,FUT,MTONS,,,,K,255,255,255,3,255,17,6,255,255,N,127,127,255,22115,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:40.221000+00:00,19,1,4127885,PAM6,A,F,0.5,0.01,2026-06-26 17:00:00+00:00,2023-07-14 21:30:00+00:00,,0.5,30.0,1360.3,100.0,0.5,,794631,0,4127885,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,384,2026,65535,28,USD,,,PD,XNYM,PA,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,6,255,255,N,127,127,255,4127885,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:41.421000+00:00,19,1,42005224,PLM6,A,F,0.1,0.1,2026-06-26 17:05:00+00:00,2026-03-27 21:30:00+00:00,,0.1,10.0,1932.3,50.0,0.5,,794631,0,42005224,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,384,2026,65535,28,USD,,,PL,XNYM,PL,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,6,255,255,N,127,127,255,42005224,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:41.521000+00:00,19,1,1245,QGN6,A,F,0.005,0.001,2026-06-25 18:30:00+00:00,2020-11-23 22:30:00+00:00,,0.005,0.05,3.02,2500.0,0.0125,,794631,0,1245,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,386,2026,65535,30,USD,,,NG,XNYM,QG,FCMXSX,FUT,MMBTU,,,,F,255,255,255,7,255,16,7,255,255,N,127,127,255,1245,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:42.121000+00:00,19,1,43947,HHN6,A,F,0.001,0.001,2026-06-26 18:30:00+00:00,2017-12-15 22:30:00+00:00,,0.001,0.05,3.021,10000.0,0.01,,794631,0,43947,2,10,78,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,386,2026,65535,30,USD,,,NG,XNYM,HH,FCMXSX,FUT,MMBTU,,,,F,255,255,255,3,255,16,7,255,255,N,127,127,255,43947,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:42.121000+00:00,19,1,43946,HHM6,A,F,0.001,0.001,2026-05-27 18:30:00+00:00,2017-12-15 22:30:00+00:00,,0.001,0.05,2.907,10000.0,0.01,,794631,0,43946,2,10,78,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,386,2026,65535,30,USD,,,NG,XNYM,HH,FCMXSX,FUT,MMBTU,,,,F,255,255,255,3,255,16,6,255,255,N,127,127,255,43946,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:42.621000+00:00,19,1,42007438,SIK6,A,F,0.005,0.001,2026-05-27 17:25:00+00:00,2024-06-27 21:30:00+00:00,,0.005,0.3,75.893,5000.0,0.005,,794631,0,42007438,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,SI,XCEC,SI,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,5,255,255,N,127,127,255,42007438,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:42.871000+00:00,19,1,42008160,MGCM6,A,F,0.1,0.1,2026-06-26 17:30:00+00:00,2024-06-27 21:30:00+00:00,,0.1,10.0,4523.2,10.0,0.1,,794631,0,42008160,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,GC,XCEC,MGC,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,6,255,255,N,127,127,255,42008160,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:43.121000+00:00,19,1,3402,HGK6,A,F,0.0005,0.0001,2026-05-27 17:00:00+00:00,2021-02-25 22:30:00+00:00,,0.0005,0.03,6.342,25000.0,0.00125,,794631,0,3402,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,HG,XCEC,HG,FXXXSX,FUT,LBS,,,,F,255,255,255,3,255,17,5,255,255,N,127,127,255,3402,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:37:43.521000+00:00,19,1,42026286,SIM6,A,F,0.005,0.001,2026-06-26 17:25:00+00:00,2025-02-07 22:30:00+00:00,,0.005,0.3,75.932,5000.0,0.005,,794631,0,42026286,2,10,78,999,0,0,0,1,2147483647,2147483647,2147483647,20595,360,2026,65535,22,USD,,,SI,XCEC,SI,FXXXSX,FUT,TRYOZ,,,,F,255,255,255,3,255,17,6,255,255,N,127,127,255,42026286,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:38:53.289870893+00:00,19,1,371168,HOM6,A,F,0.0001,0.0001,2026-05-29 18:30:00+00:00,2022-11-30 22:30:00+00:00,,,0.015,3.8878,42000.0,0.00042,,812039,0,371168,2,10,80,2999,0,0,0,1,2147483647,2147483647,2147483647,20595,382,2026,65535,26,USD,,,CL,XNYM,HO,FCMXSX,FUT,GAL,,,,F,255,255,255,3,255,16,6,255,255,N,127,127,255,371168,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:38:57.189000+00:00,19,1,3159,QMN6,A,F,0.025,0.001,2026-06-18 18:30:00+00:00,2020-11-18 22:30:00+00:00,,,0.5,96.6,500.0,0.0125,,812039,0,3159,2,10,80,999,0,0,0,1,2147483647,2147483647,2147483647,20595,382,2026,65535,26,USD,,,CL,XNYM,QM,FCMXSX,FUT,BBL,,,,F,255,255,255,7,255,16,7,255,255,N,127,127,255,3159,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:38:58.239000+00:00,19,1,370522,BZN6,A,F,0.01,0.01,2026-05-29 18:30:00+00:00,2018-10-31 21:30:00+00:00,,,0.5,103.54,1000.0,0.1,,812039,0,370522,2,10,80,1999,0,0,0,1,2147483647,2147483647,2147483647,20595,382,2026,65535,26,USD,,,OP,XNYM,BZ,FCMXSX,FUT,BBL,,,,F,255,255,255,3,255,16,7,255,255,N,127,127,255,370522,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:38:58.539000+00:00,19,1,258289,RBM6,A,F,0.0001,0.0001,2026-05-29 18:30:00+00:00,2022-11-30 22:30:00+00:00,,,0.015,3.4539,42000.0,0.00042,,812039,0,258289,2,10,80,2999,0,0,0,1,2147483647,2147483647,2147483647,20595,382,2026,65535,26,USD,,,CL,XNYM,RB,FCMXSX,FUT,GAL,,,,F,255,255,255,3,255,16,6,255,255,N,127,127,255,258289,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:40:16.891000+00:00,19,1,42045952,MXPK6,A,F,0.0005,0.0001,2026-05-29 15:00:00+00:00,2025-11-28 22:01:00+00:00,,0.0005,0.04,1.3375,2500.0,0.000125,,270415,0,42045952,0,10,74,500,0,0,0,1,2147483647,2147483647,2147483647,20595,326,2026,65535,13,USD,,,XD,XCME,MXP,FFIXSX,FUT,IPNT,,,,F,255,255,255,2,255,5,5,255,255,N,127,127,255,42045952,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:40:18.041000+00:00,19,1,42013708,MBTK6,A,F,5.0,1.0,2026-05-29 15:00:00+00:00,2025-11-28 22:01:00+00:00,,5.0,400.0,75775.0,0.1,0.5,,270415,0,42013708,0,10,74,500,0,0,0,1,2147483647,2147483647,2147483647,20595,326,2026,65535,13,USD,,,BF,XCME,MBT,FFIXSX,FUT,IPNT,,,,F,255,255,255,2,255,5,5,255,255,N,127,127,255,42013708,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:40:22.791000+00:00,19,1,42089456,ETHK6,A,F,0.5,0.01,2026-05-29 15:00:00+00:00,2025-11-28 22:01:00+00:00,,0.5,40.0,2062.0,50.0,0.25,,270415,0,42089456,0,10,74,100,0,0,0,1,2147483647,2147483647,2147483647,20595,326,2026,65535,13,USD,,,EZ,XCME,ETH,FFIXSX,FUT,IPNT,,,,F,255,255,255,2,255,5,5,255,255,N,127,127,255,42089456,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:41:25.235000+00:00,19,1,42017534,NOKM6,A,F,2.5e-05,1e-06,2026-06-15 14:16:00+00:00,2024-12-16 22:30:00+00:00,,1e-06,0.0005,0.1079,2000000.0,5e-05,,794639,0,42017534,2,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,USD,,,NO,XCME,NOK,FFCXSX,FUT,NOK,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,42017534,GLBX.MDP3
2026-05-28 00:00:00+00:00,2026-05-24 11:41:25.285000+00:00,19,1,42017080,SEKM6,A,F,2.5e-05,1e-06,2026-06-15 14:16:00+00:00,2024-12-16 22:30:00+00:00,,1e-06,0.0005,0.10705,2000000.0,5e-05,,794639,0,42017080,2,10,88,2500,0,0,0,1,2147483647,2147483647,2147483647,20595,314,2026,65535,4,USD,,,SE,XCME,SEK,FFCXSX,FUT,SEK,,,,F,255,255,255,3,255,4,6,255,255,N,127,127,255,42017080,GLBX.MDP3
