root,entry_bar_end_utc,exit_bar_end_utc,entry_completed_trading_date,exit_completed_trading_date,entry_raw_symbol,exit_raw_symbol,held_contracts_unit_plumbing,position_change_from_previous_pnl_row,entry_continuous_close,exit_continuous_close,price_change_points,contract_multiplier,gross_pnl_usd,etf_fee_per_side_usd,estimated_etf_fee_usd,net_after_etf_fees_usd,cumulative_gross_pnl_usd,cumulative_estimated_etf_fees_usd,cumulative_net_after_etf_fees_usd,cost_status,lookahead_status,backtest_row_status
ZN,2022-01-03T05:00:00Z,2022-01-03T06:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.453125,132.4375,-0.015625,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T06:00:00Z,2022-01-03T07:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.4375,132.4375,0.0,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T07:00:00Z,2022-01-03T08:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.4375,132.40625,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T08:00:00Z,2022-01-03T09:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.40625,132.328125,-0.078125,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T09:00:00Z,2022-01-03T10:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.328125,132.40625,0.078125,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T10:00:00Z,2022-01-03T11:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.40625,132.375,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T11:00:00Z,2022-01-03T12:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.375,132.359375,-0.015625,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T12:00:00Z,2022-01-03T13:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.359375,132.359375,0.0,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T13:00:00Z,2022-01-03T14:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,132.359375,131.953125,-0.40625,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T14:00:00Z,2022-01-03T15:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.953125,131.796875,-0.15625,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T15:00:00Z,2022-01-03T16:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.796875,131.828125,0.03125,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T16:00:00Z,2022-01-03T17:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.828125,131.71875,-0.109375,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T17:00:00Z,2022-01-03T18:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.71875,131.6875,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T18:00:00Z,2022-01-03T19:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.6875,131.625,-0.0625,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T19:00:00Z,2022-01-03T20:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.625,131.59375,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T20:00:00Z,2022-01-03T21:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.59375,131.59375,0.0,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T21:00:00Z,2022-01-03T22:00:00Z,2022-01-03,2022-01-03,ZNH2,ZNH2,0,0,131.59375,131.65625,0.0625,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-03T22:00:00Z,2022-01-04T00:00:00Z,2022-01-03,2022-01-04,ZNH2,ZNH2,0,0,131.65625,131.765625,0.109375,1000.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T00:00:00Z,2022-01-04T01:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,-1,-1,131.765625,131.734375,-0.03125,1000.0,31.25,1.51,1.51,29.74,31.25,1.51,29.74,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T01:00:00Z,2022-01-04T02:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,1,131.734375,131.65625,-0.078125,1000.0,-0.0,1.51,1.51,-1.51,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T02:00:00Z,2022-01-04T03:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.65625,131.703125,0.046875,1000.0,0.0,1.51,0.0,0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T03:00:00Z,2022-01-04T04:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.703125,131.65625,-0.046875,1000.0,-0.0,1.51,0.0,-0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T04:00:00Z,2022-01-04T05:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.65625,131.65625,0.0,1000.0,0.0,1.51,0.0,0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T05:00:00Z,2022-01-04T06:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.65625,131.671875,0.015625,1000.0,0.0,1.51,0.0,0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T06:00:00Z,2022-01-04T07:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.671875,131.640625,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T07:00:00Z,2022-01-04T08:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.640625,131.734375,0.09375,1000.0,0.0,1.51,0.0,0.0,31.25,3.02,28.229999999999997,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T08:00:00Z,2022-01-04T09:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,-1,-1,131.734375,131.625,-0.109375,1000.0,109.375,1.51,1.51,107.865,140.625,4.53,136.095,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T09:00:00Z,2022-01-04T10:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,1,131.625,131.671875,0.046875,1000.0,0.0,1.51,1.51,-1.51,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T10:00:00Z,2022-01-04T11:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.671875,131.65625,-0.015625,1000.0,-0.0,1.51,0.0,-0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T11:00:00Z,2022-01-04T12:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.65625,131.5625,-0.09375,1000.0,-0.0,1.51,0.0,-0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T12:00:00Z,2022-01-04T13:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.5625,131.390625,-0.171875,1000.0,-0.0,1.51,0.0,-0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T13:00:00Z,2022-01-04T14:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.390625,131.484375,0.09375,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T14:00:00Z,2022-01-04T15:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.484375,131.421875,-0.0625,1000.0,-0.0,1.51,0.0,-0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T15:00:00Z,2022-01-04T16:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.421875,131.453125,0.03125,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T16:00:00Z,2022-01-04T17:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.453125,131.375,-0.078125,1000.0,-0.0,1.51,0.0,-0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T17:00:00Z,2022-01-04T18:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.375,131.375,0.0,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T18:00:00Z,2022-01-04T19:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.375,131.453125,0.078125,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T19:00:00Z,2022-01-04T20:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.453125,131.453125,0.0,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T20:00:00Z,2022-01-04T21:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,0,0,131.453125,131.578125,0.125,1000.0,0.0,1.51,0.0,0.0,140.625,6.04,134.585,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T21:00:00Z,2022-01-04T22:00:00Z,2022-01-04,2022-01-04,ZNH2,ZNH2,-1,-1,131.578125,131.578125,0.0,1000.0,-0.0,1.51,1.51,-1.51,140.625,7.55,133.07500000000002,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-04T22:00:00Z,2022-01-05T00:00:00Z,2022-01-04,2022-01-05,ZNH2,ZNH2,-1,0,131.578125,131.546875,-0.03125,1000.0,31.25,1.51,0.0,31.25,171.875,7.55,164.32500000000002,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T00:00:00Z,2022-01-05T01:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,1,131.546875,131.484375,-0.0625,1000.0,-0.0,1.51,1.51,-1.51,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T01:00:00Z,2022-01-05T02:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.484375,131.578125,0.09375,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T02:00:00Z,2022-01-05T03:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.578125,131.578125,0.0,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T03:00:00Z,2022-01-05T04:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.578125,131.546875,-0.03125,1000.0,-0.0,1.51,0.0,-0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T04:00:00Z,2022-01-05T05:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.546875,131.546875,0.0,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T05:00:00Z,2022-01-05T06:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.546875,131.59375,0.046875,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T06:00:00Z,2022-01-05T07:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.59375,131.609375,0.015625,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T07:00:00Z,2022-01-05T08:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.609375,131.53125,-0.078125,1000.0,-0.0,1.51,0.0,-0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T08:00:00Z,2022-01-05T09:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.53125,131.546875,0.015625,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T09:00:00Z,2022-01-05T10:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.546875,131.546875,0.0,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T10:00:00Z,2022-01-05T11:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.546875,131.59375,0.046875,1000.0,0.0,1.51,0.0,0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
ZN,2022-01-05T11:00:00Z,2022-01-05T12:00:00Z,2022-01-05,2022-01-05,ZNH2,ZNH2,0,0,131.59375,131.546875,-0.046875,1000.0,-0.0,1.51,0.0,-0.0,171.875,9.06,162.81500000000003,ETF_PUBLIC_PER_SIDE_COMMISSION_ONLY_NO_SPREAD_OR_SLIPPAGE,PASS_POSITION_FROM_PRIOR_COMPLETED_HOURLY_BAR_ONLY,DEV_RECON_UNIT_PLUMBING_ETF_COST_NOT_ALPHA_NOT_PROMOTION
