ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2026-03-08 15:01:10.436405469+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-08 15:01:10.438822066+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-08 15:01:10.466380558+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-09 00:00:00+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-09 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-09 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-10 00:00:00+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-10 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-10 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-11 00:00:00+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-11 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-11 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-12 00:00:00+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-12 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-12 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-13 00:00:00+00:00,2026-03-08 15:01:10.304000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,112.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-13 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,112.296875,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-13 00:00:00+00:00,2026-03-08 15:01:10.254008981+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,112.4375,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20518,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-15 13:24:26.864621934+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.40625,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-15 13:24:26.867190855+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-15 13:24:26.896540151+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-16 00:00:00+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-16 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-16 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.40625,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-17 00:00:00+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-17 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-17 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.40625,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-18 00:00:00+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-18 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-18 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.40625,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-19 00:00:00+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-19 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
2026-03-19 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42000661,ZNM6,A,F,0.015625,1.0,2026-06-18 17:01:00+00:00,2025-09-19 21:30:00+00:00,,0.015625,0.5,111.40625,100000.0,0.001,,796751,0,42000661,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,6,255,255,N,127,127,255,ZNM6
2026-03-20 00:00:00+00:00,2026-03-15 13:24:26.726000+00:00,19,1,42004475,ZNH6,A,F,0.015625,1.0,2026-03-20 17:01:00+00:00,2025-06-18 21:30:00+00:00,,0.015625,0.5,111.5625,100000.0,0.001,,796751,0,42004475,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH6
2026-03-20 00:00:00+00:00,2026-03-15 13:24:26.676654855+00:00,19,1,42001136,ZNU6,A,F,0.015625,1.0,2026-09-21 17:01:00+00:00,2025-12-19 22:30:00+00:00,,0.015625,0.5,111.265625,100000.0,0.001,,796751,0,42001136,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,20525,344,2026,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,9,255,255,N,127,127,255,ZNU6
