ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2023-12-14 00:00:00+00:00,2023-12-10 12:04:37.830807167+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,110.265625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19699,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-15 00:00:00+00:00,2023-12-10 12:04:37.830807167+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,110.265625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19699,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-17 12:04:37.424185919+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-18 00:00:00+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-19 00:00:00+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-20 00:00:00+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-21 00:00:00+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-22 00:00:00+00:00,2023-12-17 12:04:37.279422755+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.40625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19706,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-24 12:04:37.830316647+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-25 00:00:00+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-26 00:00:00+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-27 00:00:00+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-28 00:00:00+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-29 00:00:00+00:00,2023-12-24 12:04:37.682722747+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.59375,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19713,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
2023-12-31 12:04:38.045823909+00:00,2023-12-31 12:04:37.899898225+00:00,19,1,110030,ZNH4,A,F,0.015625,1.0,2024-03-19 17:01:00+00:00,2023-06-21 21:30:00+00:00,,0.015625,0.5,112.890625,100000.0,0.001,,796751,0,110030,2,10,84,19999,0,0,0,1,2147483647,2147483647,2147483647,19720,344,2024,65535,19,USD,,,ZN,XCBT,ZN,FFDXSX,FUT,USD,,,,F,255,32,3,3,2,14,3,255,255,N,127,127,255,ZNH4
