ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2012-01-10 00:00:00+00:00,35,1,26116,110.15625,110.21875,110.15625,110.21875,2,ZTM2
2012-01-12 00:00:00+00:00,35,1,26116,110.25,110.25,110.25,110.25,5,ZTM2
2012-01-18 00:00:00+00:00,35,1,26116,110.2734375,110.2734375,110.25,110.25,356,ZTM2
2012-01-19 00:00:00+00:00,35,1,26116,110.25,110.2578125,110.2265625,110.2421875,125,ZTM2
2012-01-20 00:00:00+00:00,35,1,26116,110.28125,110.3359375,110.2109375,110.2265625,20,ZTM2
2012-01-23 00:00:00+00:00,35,1,26116,110.2734375,110.2734375,110.21875,110.21875,155,ZTM2
2012-01-24 00:00:00+00:00,35,1,26116,110.21875,110.234375,110.2109375,110.234375,470,ZTM2
2012-01-25 00:00:00+00:00,35,1,26116,110.2265625,110.3046875,110.2265625,110.28125,1878,ZTM2
2012-01-26 00:00:00+00:00,35,1,26116,110.3125,110.328125,110.296875,110.3203125,300,ZTM2
2012-01-27 00:00:00+00:00,35,1,26116,110.3359375,110.3359375,110.3125,110.3125,422,ZTM2
2012-01-30 00:00:00+00:00,35,1,26116,110.3359375,110.34375,110.3359375,110.34375,125,ZTM2
2012-01-31 00:00:00+00:00,35,1,26116,110.328125,110.328125,110.296875,110.3125,198,ZTM2
2012-02-01 00:00:00+00:00,35,1,26116,110.3203125,110.3203125,110.3125,110.3125,73,ZTM2
2012-02-03 00:00:00+00:00,35,1,26116,110.3125,110.3125,110.265625,110.2734375,117,ZTM2
2012-02-06 00:00:00+00:00,35,1,26116,110.296875,110.3046875,110.2734375,110.2890625,120,ZTM2
2012-02-07 00:00:00+00:00,35,1,26116,110.265625,110.265625,110.2421875,110.25,20,ZTM2
2012-02-08 00:00:00+00:00,35,1,26116,110.234375,110.2578125,110.234375,110.2421875,139,ZTM2
2012-02-09 00:00:00+00:00,35,1,26116,110.234375,110.234375,110.21875,110.21875,239,ZTM2
2012-02-10 00:00:00+00:00,35,1,26116,110.21875,110.21875,110.1953125,110.1953125,1324,ZTM2
2012-02-13 00:00:00+00:00,35,1,26116,110.2109375,110.21875,110.1640625,110.1640625,3506,ZTM2
2012-02-14 00:00:00+00:00,35,1,26116,110.1484375,110.15625,110.125,110.1484375,3073,ZTM2
2012-02-15 00:00:00+00:00,35,1,26116,110.1484375,110.1796875,110.125,110.1796875,1455,ZTM2
2012-02-16 00:00:00+00:00,35,1,26116,110.1875,110.1875,110.125,110.140625,478,ZTM2
2012-02-17 00:00:00+00:00,35,1,26116,110.125,110.1484375,110.109375,110.140625,3433,ZTM2
2012-02-20 00:00:00+00:00,35,1,26116,110.1171875,110.125,110.1015625,110.1015625,1102,ZTM2
2012-02-21 00:00:00+00:00,35,1,26116,110.109375,110.140625,110.09375,110.1171875,21623,ZTM2
2012-02-22 00:00:00+00:00,35,1,26116,110.1171875,110.1484375,110.1015625,110.125,88093,ZTM2
2012-02-23 00:00:00+00:00,35,1,26116,110.1171875,110.1328125,110.09375,110.109375,210586,ZTM2
2012-02-24 00:00:00+00:00,35,1,26116,110.1171875,110.1484375,110.09375,110.125,202359,ZTM2
2012-02-26 00:00:00+00:00,35,1,26116,110.109375,110.1171875,110.1015625,110.109375,356,ZTM2
2012-02-27 00:00:00+00:00,35,1,26116,110.109375,110.1640625,110.109375,110.1484375,389137,ZTM2
2012-02-28 00:00:00+00:00,35,1,26116,110.1484375,110.1640625,110.125,110.140625,262501,ZTM2
2012-02-29 00:00:00+00:00,35,1,26116,110.1328125,110.15625,110.1015625,110.1171875,264004,ZTM2
2012-03-01 00:00:00+00:00,35,1,26116,110.1171875,110.15625,110.1015625,110.140625,242231,ZTM2
2012-03-02 00:00:00+00:00,35,1,26116,110.1484375,110.1875,110.140625,110.1875,174163,ZTM2
2012-03-04 00:00:00+00:00,35,1,26116,110.1875,110.1875,110.171875,110.1796875,760,ZTM2
2012-03-05 00:00:00+00:00,35,1,26116,110.1796875,110.1953125,110.125,110.1328125,150338,ZTM2
2012-03-06 00:00:00+00:00,35,1,26116,110.140625,110.1875,110.1328125,110.1796875,165831,ZTM2
2012-03-07 00:00:00+00:00,35,1,26116,110.171875,110.1796875,110.109375,110.125,204876,ZTM2
2012-03-08 00:00:00+00:00,35,1,26116,110.1171875,110.1328125,110.0859375,110.1015625,166948,ZTM2
2012-03-09 00:00:00+00:00,35,1,26116,110.1015625,110.109375,110.0546875,110.078125,148693,ZTM2
2012-03-11 00:00:00+00:00,35,1,26116,110.078125,110.0859375,110.0703125,110.078125,3484,ZTM2
2012-03-12 00:00:00+00:00,35,1,26116,110.0859375,110.1015625,110.0625,110.0703125,152908,ZTM2
2012-03-13 00:00:00+00:00,35,1,26116,110.0703125,110.0703125,110.015625,110.0234375,228110,ZTM2
2012-03-14 00:00:00+00:00,35,1,26116,110.0234375,110.0390625,109.890625,109.90625,421129,ZTM2
2012-03-15 00:00:00+00:00,35,1,26116,109.90625,110.0,109.859375,109.9609375,334274,ZTM2
2012-03-16 00:00:00+00:00,35,1,26116,109.9609375,109.9921875,109.9140625,109.96875,222977,ZTM2
2012-03-18 00:00:00+00:00,35,1,26116,109.96875,109.9765625,109.9609375,109.96875,437,ZTM2
2012-03-19 00:00:00+00:00,35,1,26116,109.96875,110.0234375,109.90625,109.90625,215354,ZTM2
2012-03-20 00:00:00+00:00,35,1,26116,109.90625,109.96875,109.875,109.921875,216749,ZTM2
2012-03-21 00:00:00+00:00,35,1,26116,109.921875,109.9765625,109.90625,109.96875,173309,ZTM2
2012-03-22 00:00:00+00:00,35,1,26116,109.96875,110.0,109.953125,109.9609375,159268,ZTM2
2012-03-23 00:00:00+00:00,35,1,26116,109.953125,110.0078125,109.953125,110.0078125,116031,ZTM2
2012-03-25 00:00:00+00:00,35,1,26116,110.0,110.0,109.984375,109.9921875,1697,ZTM2
2012-03-26 00:00:00+00:00,35,1,26116,109.984375,110.03125,109.96875,110.0234375,149507,ZTM2
2012-03-27 00:00:00+00:00,35,1,26116,110.015625,110.09375,110.0078125,110.078125,197261,ZTM2
2012-03-28 00:00:00+00:00,35,1,26116,110.078125,110.1015625,110.0546875,110.0625,173564,ZTM2
2012-03-29 00:00:00+00:00,35,1,26116,110.0625,110.1015625,110.0625,110.0859375,207778,ZTM2
2012-03-30 00:00:00+00:00,35,1,26116,110.078125,110.1015625,110.046875,110.078125,207968,ZTM2
2012-04-01 00:00:00+00:00,35,1,26116,110.078125,110.078125,110.046875,110.0546875,4168,ZTM2
2012-04-02 00:00:00+00:00,35,1,26116,110.0546875,110.1015625,110.0234375,110.0859375,154267,ZTM2
2012-04-03 00:00:00+00:00,35,1,26116,110.09375,110.09375,109.984375,110.0078125,251594,ZTM2
2012-04-04 00:00:00+00:00,35,1,26116,110.0078125,110.0546875,109.9921875,110.0390625,192439,ZTM2
2012-04-05 00:00:00+00:00,35,1,26116,110.0390625,110.078125,110.03125,110.0546875,152754,ZTM2
2012-04-06 00:00:00+00:00,35,1,26116,110.0546875,110.1171875,110.0390625,110.1171875,81890,ZTM2
2012-04-08 00:00:00+00:00,35,1,26116,110.1171875,110.125,110.109375,110.125,882,ZTM2
2012-04-09 00:00:00+00:00,35,1,26116,110.1171875,110.1328125,110.0859375,110.125,110092,ZTM2
2012-04-10 00:00:00+00:00,35,1,26116,110.125,110.203125,110.109375,110.1875,331884,ZTM2
2012-04-11 00:00:00+00:00,35,1,26116,110.1875,110.1875,110.15625,110.171875,183058,ZTM2
2012-04-12 00:00:00+00:00,35,1,26116,110.1796875,110.203125,110.1640625,110.203125,150230,ZTM2
2012-04-13 00:00:00+00:00,35,1,26116,110.1953125,110.234375,110.1953125,110.234375,119956,ZTM2
2012-04-15 00:00:00+00:00,35,1,26116,110.234375,110.2421875,110.2109375,110.2109375,7073,ZTM2
